Bill_ID,Bill_Date,Product_Name,Quantity,Unit_Price,Total_Price,Bill_Total
182,2026-02-24,Comb_5,1,60.0,60.0,4220.0
182,2026-02-24,Nail_Polish_3,3,50.0,150.0,4220.0
182,2026-02-24,Sindoor_2,4,30.0,120.0,4220.0
182,2026-02-24,Earrings_2,3,85.0,255.0,4220.0
183,2026-02-11,Earrings_5,2,190.0,380.0,605.0
183,2026-02-11,Finger_Ring_3,5,45.0,225.0,605.0
184,2026-01-13,Lipstick_5,3,100.0,300.0,1885.0
184,2026-01-13,Hair_Clips_5,3,80.0,240.0,1885.0
184,2026-01-13,Nail_Polish_4,5,55.0,275.0,1885.0
184,2026-01-13,Finger_Ring_3,5,45.0,225.0,1885.0
184,2026-01-13,Bangles_5,5,130.0,650.0,1885.0
184,2026-01-13,Nail_Polish_3,3,50.0,150.0,1885.0
184,2026-01-13,Sindoor_5,1,45.0,45.0,1885.0
185,2026-03-22,Sindoor_4,5,40.0,200.0,1090.0
185,2026-03-22,Earrings_9,2,205.0,410.0,1090.0
185,2026-03-22,Comb_5,2,60.0,120.0,1090.0
185,2026-03-22,Sindoor_1,4,25.0,100.0,1090.0
185,2026-03-22,Safety_Pins_2,2,20.0,40.0,1090.0
185,2026-03-22,Nail_Polish_4,4,55.0,220.0,1090.0
186,2026-03-09,Fancy_Chain_3,5,85.0,425.0,965.0
186,2026-03-09,Fancy_Chain_2,5,65.0,325.0,965.0
186,2026-03-09,Hair_Pins_5,5,30.0,150.0,965.0
186,2026-03-09,Bindi_Packets_5,1,15.0,15.0,965.0
186,2026-03-09,Pocket_Mirror_2,1,50.0,50.0,965.0
187,2026-01-09,Bindi_Packets_5,4,15.0,60.0,60.0
188,2026-03-15,Kajal_2,3,90.0,270.0,955.0
188,2026-03-15,Bangles_1,1,50.0,50.0,955.0
188,2026-03-15,Fancy_Chain_3,5,85.0,425.0,955.0
188,2026-03-15,Bangles_2,3,70.0,210.0,955.0
189,2026-01-02,Hair_Clips_2,1,50.0,50.0,2465.0
189,2026-01-02,Necklace_5,4,450.0,1800.0,2465.0
189,2026-01-02,Earrings_9,3,205.0,615.0,2465.0
190,2026-01-03,Necklace_3,4,475.0,1900.0,2505.0
190,2026-01-03,Bangles_2,5,70.0,350.0,2505.0
190,2026-01-03,Earrings_2,3,85.0,255.0,2505.0
191,2026-02-15,Earrings_10,2,170.0,340.0,945.0
191,2026-02-15,Pocket_Mirror_2,2,50.0,100.0,945.0
191,2026-02-15,Sindoor_3,5,35.0,175.0,945.0
191,2026-02-15,Fancy_Chain_1,4,45.0,180.0,945.0
191,2026-02-15,Hair_Pins_5,5,30.0,150.0,945.0
192,2026-03-02,Sindoor_4,2,40.0,80.0,845.0
192,2026-03-02,Hair_Clips_2,3,50.0,150.0,845.0
192,2026-03-02,Earrings_9,3,205.0,615.0,845.0
193,2026-01-10,Eyeliner_2,4,85.0,340.0,600.0
193,2026-01-10,Finger_Ring_2,4,65.0,260.0,600.0
194,2026-02-03,Necklace_5,2,450.0,900.0,900.0
195,2026-02-04,Finger_Ring_5,2,55.0,110.0,1360.0
195,2026-02-04,Safety_Pins_3,2,25.0,50.0,1360.0
195,2026-02-04,Hair_Bands_2,5,20.0,100.0,1360.0
195,2026-02-04,Lipstick_2,4,85.0,340.0,1360.0
195,2026-02-04,Bindi_Packets_5,5,15.0,75.0,1360.0
195,2026-02-04,Comb_5,2,60.0,120.0,1360.0
195,2026-02-04,Fancy_Chain_3,5,85.0,425.0,1360.0
195,2026-02-04,Pocket_Mirror_1,4,35.0,140.0,1360.0
196,2026-03-13,Necklace_1,2,790.0,1580.0,2535.0
196,2026-03-13,Earrings_3,5,120.0,600.0,2535.0
196,2026-03-13,Hair_Pins_2,1,15.0,15.0,2535.0
196,2026-03-13,Hair_Clips_1,1,40.0,40.0,2535.0
196,2026-03-13,Hair_Clips_3,5,60.0,300.0,2535.0
197,2026-03-28,Safety_Pins_2,2,20.0,40.0,330.0
197,2026-03-28,Earrings_5,1,190.0,190.0,330.0
197,2026-03-28,Hair_Pins_3,5,20.0,100.0,330.0
198,2026-02-05,Pocket_Mirror_2,2,50.0,100.0,1720.0
198,2026-02-05,Fancy_Chain_4,4,105.0,420.0,1720.0
198,2026-02-05,Earrings_8,5,240.0,1200.0,1720.0
199,2026-03-29,Sindoor_4,4,40.0,160.0,3535.0
199,2026-03-29,Nail_Polish_1,2,40.0,80.0,3535.0
199,2026-03-29,Fancy_Chain_1,3,45.0,135.0,3535.0
199,2026-03-29,Necklace_1,4,790.0,3160.0,3535.0
200,2026-01-04,Kajal_1,4,70.0,280.0,385.0
200,2026-01-04,Hair_Pins_4,1,25.0,25.0,385.0
200,2026-01-04,Comb_3,2,40.0,80.0,385.0
